"uniqRowID","overalGradeDiff"
"1bb965882e17b780386801ddc367c35c_4",-2.59556460380554
"1bb965882e17b780386801ddc367c35c_5",31.9795017242432
"1c087fef0b6d8bac2291dbaf76038f88_1",47.3445320129395
"1c087fef0b6d8bac2291dbaf76038f88_11",47.6508560180664
"1c087fef0b6d8bac2291dbaf76038f88_14",31.2460479736328
"1c087fef0b6d8bac2291dbaf76038f88_4",44.7001724243164
"1c087fef0b6d8bac2291dbaf76038f88_5",78.0776824951172
"1c087fef0b6d8bac2291dbaf76038f88_7",84.8439865112305
"1c087fef0b6d8bac2291dbaf76038f88_8",44.398494720459
"1c087fef0b6d8bac2291dbaf76038f88_9",35.4093399047852
"1cad1d8f3ad99c45ceb0febec7c17414_4",76.4746398925781
"1cad1d8f3ad99c45ceb0febec7c17414_5",52.8962898254395
"1d0efc5557a36552331fc35271291eec_11",50.9374885559082
"1d0efc5557a36552331fc35271291eec_14",57.8679809570312
"1d0efc5557a36552331fc35271291eec_15",67.0122528076172
"1d0efc5557a36552331fc35271291eec_7",84.8461532592773
"1d0efc5557a36552331fc35271291eec_8",76.5533676147461
"1d0efc5557a36552331fc35271291eec_9",59.5523490905762
"1e32fea29d29d10a5a72a8cb2feb27ea_0",18.9147186279297
"1e32fea29d29d10a5a72a8cb2feb27ea_1",41.037727355957
"1e32fea29d29d10a5a72a8cb2feb27ea_10",16.6846942901611
"1e32fea29d29d10a5a72a8cb2feb27ea_11",64.6574935913086
"1e32fea29d29d10a5a72a8cb2feb27ea_12",53.6556777954102
"1e32fea29d29d10a5a72a8cb2feb27ea_13",26.0604057312012
"1e32fea29d29d10a5a72a8cb2feb27ea_14",56.9670639038086
"1e32fea29d29d10a5a72a8cb2feb27ea_15",51.8216247558594
"1e32fea29d29d10a5a72a8cb2feb27ea_3",34.0826301574707
"1e32fea29d29d10a5a72a8cb2feb27ea_4",70.5420989990234
"1e32fea29d29d10a5a72a8cb2feb27ea_5",90.511848449707
"1e32fea29d29d10a5a72a8cb2feb27ea_6",46.731746673584
"1e32fea29d29d10a5a72a8cb2feb27ea_7",96.4561004638672
"1e32fea29d29d10a5a72a8cb2feb27ea_8",55.1055030822754
"1e32fea29d29d10a5a72a8cb2feb27ea_9",92.6519088745117
"1e56e42003b6fe88e3e9dbd2db967bf6_2",77.8750610351562
"1e6227bab9c93db9ac615d6ac5a94b9e_0",2.16379165649414
"1e74ab8ace869225b82a2398ab4149f1_1",87.4831314086914
"1e74ab8ace869225b82a2398ab4149f1_14",56.3904914855957
"1e74ab8ace869225b82a2398ab4149f1_15",22.1823234558105
"1e74ab8ace869225b82a2398ab4149f1_4",49.0118522644043
"1e74ab8ace869225b82a2398ab4149f1_5",74.2251586914062
"1e74ab8ace869225b82a2398ab4149f1_7",55.282169342041
"1e74ab8ace869225b82a2398ab4149f1_8",23.2221775054932
"1e74ab8ace869225b82a2398ab4149f1_9",27.4512519836426
"1ea9d553fd57e77e3f2bab4c4b3a7135_0",18.909797668457
"1ea9d553fd57e77e3f2bab4c4b3a7135_4",84.5735702514648
"1f0f996e8732a4a9b5a772807fbbbf7c_1",68.8651733398438
"1f0f996e8732a4a9b5a772807fbbbf7c_11",74.3818893432617
"1f0f996e8732a4a9b5a772807fbbbf7c_14",76.0973739624023
"1f0f996e8732a4a9b5a772807fbbbf7c_15",60.0642967224121
"1f0f996e8732a4a9b5a772807fbbbf7c_4",72.7540130615234
"1f0f996e8732a4a9b5a772807fbbbf7c_5",74.4278564453125
"1f0f996e8732a4a9b5a772807fbbbf7c_7",71.2596588134766
"1f0f996e8732a4a9b5a772807fbbbf7c_8",85.7748184204102
"1f0f996e8732a4a9b5a772807fbbbf7c_9",76.6233444213867
"1f3cf1cc6de39a680480ad36534f5cab_0",11.4187774658203
"1f3cf1cc6de39a680480ad36534f5cab_11",12.5272016525269
"1f3cf1cc6de39a680480ad36534f5cab_14",57.5311393737793
"1f3cf1cc6de39a680480ad36534f5cab_15",66.2412719726562
"1f3cf1cc6de39a680480ad36534f5cab_2",57.8277244567871
"1f3cf1cc6de39a680480ad36534f5cab_3",34.0990333557129
"1f3cf1cc6de39a680480ad36534f5cab_4",57.7252311706543
"1f3cf1cc6de39a680480ad36534f5cab_5",42.0815277099609
"1f3cf1cc6de39a680480ad36534f5cab_7",86.0487899780273
"1f3cf1cc6de39a680480ad36534f5cab_8",36.2990951538086
"1f3cf1cc6de39a680480ad36534f5cab_9",71.1088638305664
"1f67cc8e31abc036b81e99408d6cb1d0_11",48.5294647216797
"1f67cc8e31abc036b81e99408d6cb1d0_14",72.121696472168
"1f67cc8e31abc036b81e99408d6cb1d0_15",57.9330024719238
"1f67cc8e31abc036b81e99408d6cb1d0_4",62.1236152648926
"1f67cc8e31abc036b81e99408d6cb1d0_5",85.177001953125
"1f67cc8e31abc036b81e99408d6cb1d0_7",85.6289367675781
"1f67cc8e31abc036b81e99408d6cb1d0_8",38.0811920166016
"1f67cc8e31abc036b81e99408d6cb1d0_9",35.4086952209473
"21338ccd8210bb6fa7264e418e62b3fa_1",88.0319061279297
"21338ccd8210bb6fa7264e418e62b3fa_2",83.8377304077148
"21338ccd8210bb6fa7264e418e62b3fa_4",84.5138854980469
"21452e6c5e6e489e03c0225021902376_0",19.336275100708
"21452e6c5e6e489e03c0225021902376_1",88.1157455444336
"21452e6c5e6e489e03c0225021902376_11",55.0375137329102
"21452e6c5e6e489e03c0225021902376_14",75.63037109375
"21452e6c5e6e489e03c0225021902376_15",54.115608215332
"21452e6c5e6e489e03c0225021902376_3",46.0475540161133
"21452e6c5e6e489e03c0225021902376_4",85.0335083007812
"21452e6c5e6e489e03c0225021902376_5",74.425651550293
